------------------------------------------------------------------------------
File Creation Date/Time: 21 Sep 2017 16:46:02
Block Name: ASCIIIn (SBF)

,,COM3,41,$PCHRS,2,22.514,-0.1499,0.3647,0.0715,*45
,,COM3,36,$PCHRS,0,23.015,1.11,-5.07,33.22,*71
,,COM3,41,$PCHRS,1,23.015,0.2291,0.1753,-0.6884,*49
,,COM3,41,$PCHRS,2,23.015,-0.0107,0.4739,0.0711,*48
,,COM3,38,$PCHRS,0,23.516,-14.79,13.51,17.18,*76
,,COM3,41,$PCHRS,1,23.516,0.1747,0.0848,-0.9248,*43
,,COM3,40,$PCHRS,2,23.516,0.0546,0.4861,0.0588,*62
,,COM3,37,$PCHRS,0,24.016,-6.87,4.98,-12.44,*54
,,COM3,41,$PCHRS,1,24.016,0.1985,0.0657,-0.8143,*48
,,COM3,40,$PCHRS,2,24.016,0.0228,0.4595,0.0650,*6F
,,COM3,35,$PCHRS,0,24.516,-1.56,7.12,3.62,*42
,,COM3,41,$PCHRS,1,24.516,0.1880,0.1132,-0.8458,*43
,,COM3,40,$PCHRS,2,24.516,0.0055,0.4755,0.0670,*6E
,,COM3,37,$PCHRS,0,25.016,-0.91,-6.23,-4.11,*4C
,,COM3,41,$PCHRS,1,25.016,0.1910,0.1259,-0.8172,*4C
,,COM3,41,$PCHRS,2,25.016,-0.0173,0.4655,0.0725,*42
,,COM3,35,$PCHRS,0,25.517,2.36,2.05,-0.25,*44
,,COM3,41,$PCHRS,1,25.517,0.1927,0.1448,-0.8146,*4D
,,COM3,41,$PCHRS,2,25.517,-0.0061,0.4595,0.0712,*4F
,,COM3,36,$PCHRS,0,26.017,-1.81,2.54,-2.78,*6E
,,COM3,41,$PCHRS,1,26.017,0.2090,0.1505,-0.8051,*42
,,COM3,41,$PCHRS,2,26.017,-0.0119,0.4450,0.0720,*4E
,,COM3,36,$PCHRS,0,26.518,7.74,-2.93,-3.88,*6D
,,COM3,41,$PCHRS,1,26.518,0.2159,0.2070,-0.8152,*4A
,,COM3,41,$PCHRS,2,26.518,-0.0282,0.4272,0.0813,*4C
,,COM3,36,$PCHRS,0,27.020,-7.66,2.20,11.12,*74
,,COM3,41,$PCHRS,1,27.020,0.2194,0.2269,-0.9814,*44
,,COM3,41,$PCHRS,2,27.020,-0.0125,0.4202,0.0766,*47
,,COM3,36,$PCHRS,0,27.522,2.44,-11.85,6.55,*7E
,,COM3,41,$PCHRS,1,27.522,0.1827,0.1798,-0.9966,*4D
,,COM3,40,$PCHRS,2,27.522,0.0299,0.4114,0.0815,*66
,,COM3,39,$PCHRS,0,28.023,-20.89,-14.98,16.91,*59
,,COM3,42,$PCHRS,1,28.023,-0.0383,0.2592,-0.5621,*64
,,COM3,40,$PCHRS,2,28.023,0.1172,0.4130,0.0914,*6C
,,COM3,37,$PCHRS,0,28.523,20.74,8.27,-33.63,*40
,,COM3,41,$PCHRS,1,28.523,0.0554,0.2591,-0.6931,*4E
,,COM3,40,$PCHRS,2,28.523,0.0867,0.4230,0.0859,*6E
,,COM3,39,$PCHRS,0,29.024,-23.47,-11.81,-9.59,*44
,,COM3,41,$PCHRS,1,29.024,0.1543,0.1187,-0.9482,*40
,,COM3,40,$PCHRS,2,29.024,0.0526,0.4157,0.0840,*6F
,,COM3,34,$PCHRS,0,29.524,1.17,1.35,5.57,*65
,,COM3,41,$PCHRS,1,29.524,0.0892,0.2689,-0.7958,*4B
,,COM3,40,$PCHRS,2,29.524,0.0450,0.4089,0.0967,*6C
,,COM3,35,$PCHRS,0,30.025,-7.66,5.56,3.74,*42
,,COM3,41,$PCHRS,1,30.025,0.1330,0.2107,-0.8495,*47
,,COM3,40,$PCHRS,2,30.025,0.0224,0.4454,0.0748,*62
,,COM3,36,$PCHRS,0,30.525,0.26,-3.76,-1.83,*67
,,COM3,41,$PCHRS,1,30.525,0.1592,0.1688,-0.8186,*48
,,COM3,41,$PCHRS,2,30.525,-0.0103,0.4312,0.0872,*4F
,,COM3,35,$PCHRS,0,31.025,1.35,-1.66,3.10,*46
,,COM3,41,$PCHRS,1,31.025,0.1459,0.1864,-0.8054,*48
,,COM3,40,$PCHRS,2,31.025,0.0118,0.4319,0.0794,*60
,,COM3,36,$PCHRS,0,31.525,-5.47,-8.85,0.63,*6C
,,COM3,41,$PCHRS,1,31.525,0.1263,0.1914,-0.8253,*41
,,COM3,40,$PCHRS,2,31.525,0.0156,0.4258,0.0865,*6A
,,COM3,38,$PCHRS,0,32.029,-25.39,-2.19,36.22,*62
,,COM3,41,$PCHRS,1,32.029,0.1316,0.3027,-0.9736,*44
,,COM3,40,$PCHRS,2,32.029,0.0489,0.3724,0.1015,*60
,,COM3,39,$PCHRS,0,32.529,-10.01,-22.90,59.38,*5B
,,COM3,41,$PCHRS,1,32.529,0.0141,0.2709,-0.5975,*4F
,,COM3,40,$PCHRS,2,32.529,0.1261,0.3462,0.1021,*62
,,COM3,37,$PCHRS,0,33.029,34.60,-39.99,7.69,*4F
,,COM3,41,$PCHRS,1,33.029,0.0808,0.3323,-0.9379,*48
,,COM3,40,$PCHRS,2,33.029,0.2163,0.2471,0.0781,*6B
,,COM3,38,$PCHRS,0,33.531,-30.75,28.38,10.54,*70
,,COM3,42,$PCHRS,1,33.531,-0.1577,0.1137,-0.9365,*65
,,COM3,40,$PCHRS,2,33.531,0.2737,0.4028,0.0409,*6D
,,COM3,37,$PCHRS,0,34.032,20.96,-3.36,25.63,*48
,,COM3,42,$PCHRS,1,34.032,-0.1424,0.0486,-0.6596,*68
,,COM3,40,$PCHRS,2,34.032,0.3283,0.3813,0.0159,*60
,,COM3,39,$PCHRS,0,34.532,-19.67,14.37,-65.70,*55
,,COM3,42,$PCHRS,1,34.532,-0.0677,0.0844,-0.8751,*6D
,,COM3,40,$PCHRS,2,34.532,0.3362,0.3799,0.0176,*6B
404602.100,,COM3,36,$PCHRS,0,35.032,3.64,2.88,-13.51,*75
