242845.171875 45.957830 -66.634109 -12.035593 -2.165785 4.837562 -11.788061 3.239092 -55.033552 -59.578621
242845.171875 45.957830 -66.634109 -12.155614 -2.165785 4.837562 -11.788061 3.239092 -55.033552 -59.578621
242845.187500 45.957831 -66.634110 -12.038924 -1.973368 4.676456 -11.834682 3.238392 -55.033393 -59.577373
242845.187500 45.957831 -66.634110 -12.155614 -1.973368 4.676456 -11.834682 3.238392 -55.033393 -59.577373
242845.187500 45.957831 -66.634110 -12.155614 -1.973368 4.676456 -11.834682 3.238392 -55.033393 -59.577373
242845.203125 45.957832 -66.634110 -12.042252 -1.781506 4.515371 -11.881319 3.238111 -55.032825 -59.576155
242845.203125 45.957832 -66.634110 -12.155614 -1.781506 4.515371 -11.881319 3.238111 -55.032825 -59.576155
242845.218750 45.957834 -66.634111 -12.045576 -1.589737 4.353571 -11.929069 3.239621 -55.032722 -59.574960
242845.218750 45.957834 -66.634111 -12.155614 -1.589737 4.353571 -11.929069 3.239621 -55.032722 -59.574960
242845.234375 45.957835 -66.634112 -12.048894 -1.398554 4.191923 -11.976633 3.238470 -55.032284 -59.574221
242845.234375 45.957835 -66.634112 -12.155614 -1.398554 4.191923 -11.976633 3.238470 -55.032284 -59.574221
242845.234375 45.957835 -66.634112 -12.155614 -1.398554 4.191923 -11.976633 3.238470 -55.032284 -59.574221
242845.250000 45.957836 -66.634113 -12.052215 -1.206234 4.030613 -12.024277 3.240168 -55.031955 -59.574647
242845.250000 45.957836 -66.634113 -12.155614 -1.206234 4.030613 -12.024277 3.240168 -55.031955 -59.574647
242845.265625 45.957838 -66.634114 -12.055537 -1.014958 3.869295 -12.071092 3.241645 -55.031059 -59.574857
242845.265625 45.957838 -66.634114 -12.155614 -1.014958 3.869295 -12.071092 3.241645 -55.031059 -59.574857
242845.265625 45.957838 -66.634114 -12.155614 -1.014958 3.869295 -12.071092 3.241645 -55.031059 -59.574857
242845.281250 45.957839 -66.634115 -12.058856 -0.823247 3.707901 -12.118433 3.242145 -55.029638 -59.573961
242845.281250 45.957839 -66.634115 -12.155614 -0.823247 3.707901 -12.118433 3.242145 -55.029638 -59.573961
242845.296875 45.957841 -66.634116 -12.062182 -0.631271 3.546291 -12.164863 3.243261 -55.028447 -59.574007
242845.296875 45.957841 -66.634116 -12.155614 -0.631271 3.546291 -12.164863 3.243261 -55.028447 -59.574007
242845.312500 45.957842 -66.634117 -12.065510 -0.439372 3.384557 -12.212114 3.243970 -55.027413 -59.573971
242845.312500 45.957842 -66.634117 -12.155614 -0.439372 3.384557 -12.212114 3.243970 -55.027413 -59.573971
242845.312500 45.957842 -66.634117 -12.155614 -0.439372 3.384557 -12.212114 3.243970 -55.027413 -59.573971
242845.328125 45.957843 -66.634118 -12.068836 -0.247428 3.222564 -12.259709 3.243939 -55.026584 -59.573555
242845.328125 45.957843 -66.634118 -12.155614 -0.247428 3.222564 -12.259709 3.243939 -55.026584 -59.573555
242845.343750 45.957845 -66.634119 -12.072160 -0.056168 3.060411 -12.306704 3.241040 -55.025496 -59.572535
242845.343750 45.957845 -66.634119 -12.155614 -0.056168 3.060411 -12.306704 3.241040 -55.025496 -59.572535
242845.359375 45.957846 -66.634121 -12.075494 0.137588 2.898789 -12.354546 3.243492 -55.025536 -59.572816
242845.359375 45.957846 -66.634121 -12.155614 0.137588 2.898789 -12.354546 3.243492 -55.025536 -59.572816
242845.359375 45.957846 -66.634121 -12.155614 0.137588 2.898789 -12.354546 3.243492 -55.025536 -59.572816
242845.375000 45.957848 -66.634122 -12.078839 0.330395 2.737409 -12.400608 3.236018 -55.024486 -59.572487
242845.375000 45.957848 -66.634122 -12.155614 0.330395 2.737409 -12.400608 3.236018 -55.024486 -59.572487
242845.390625 45.957849 -66.634123 -12.082178 0.522729 2.575086 -12.447808 3.236908 -55.023808 -59.571682
242845.390625 45.957849 -66.634123 -12.155614 0.522729 2.575086 -12.447808 3.236908 -55.023808 -59.571682
242845.406250 45.957851 -66.634124 -12.085507 0.714088 2.412765 -12.495134 3.233358 -55.023257 -59.570875
242845.406250 45.957851 -66.634124 -12.155614 0.714088 2.412765 -12.495134 3.233358 -55.023257 -59.570875
242845.406250 45.957851 -66.634124 -12.155614 0.714088 2.412765 -12.495134 3.233358 -55.023257 -59.570875
242845.421875 45.957852 -66.634125 -12.088833 0.906297 2.250354 -12.543017 3.230597 -55.022896 -59.569702
242845.421875 45.957852 -66.634125 -12.155614 0.906297 2.250354 -12.543017 3.230597 -55.022896 -59.569702
242845.437500 45.957854 -66.634127 -12.092165 1.098780 2.088781 -12.590424 3.228868 -55.022921 -59.569805
242845.437500 45.957854 -66.634127 -12.155614 1.098780 2.088781 -12.590424 3.228868 -55.022921 -59.569805
242845.453125 45.957855 -66.634128 -12.095493 1.290346 1.926792 -12.637439 3.227701 -55.023348 -59.568986
242845.453125 45.957855 -66.634128 -12.155614 1.290346 1.926792 -12.637439 3.227701 -55.023348 -59.568986
242845.453125 45.957855 -66.634128 -12.155614 1.290346 1.926792 -12.637439 3.227701 -55.023348 -59.568986
242845.468750 45.957857 -66.634129 -12.098821 1.482842 1.765398 -12.684789 3.227858 -55.023819 -59.568323
242845.468750 45.957857 -66.634129 -12.155614 1.482842 1.765398 -12.684789 3.227858 -55.023819 -59.568323
242845.484375 45.957858 -66.634130 -12.102151 1.674859 1.604294 -12.730804 3.227631 -55.024121 -59.567450
242845.484375 45.957858 -66.634130 -12.155614 1.674859 1.604294 -12.730804 3.227631 -55.024121 -59.567450
242845.500000 45.957859 -66.634132 -12.105483 1.867397 1.442672 -12.778040 3.229149 -55.024715 -59.566989
242845.500000 45.957859 -66.634132 -12.155614 1.867397 1.442672 -12.778040 3.229149 -55.024715 -59.566989
242845.500000 45.957859 -66.634132 -12.155614 1.867397 1.442672 -12.778040 3.229149 -55.024715 -59.566989
242845.515625 45.957861 -66.634133 -12.108818 2.060211 1.281740 -12.825006 3.230005 -55.025350 -59.567194
242845.515625 45.957861 -66.634133 -12.155614 2.060211 1.281740 -12.825006 3.230005 -55.025350 -59.567194
242845.531250 45.957862 -66.634135 -12.112150 2.252476 1.120880 -12.871650 3.233315 -55.026028 -59.566403
242845.531250 45.957862 -66.634135 -12.155614 2.252476 1.120880 -12.871650 3.233315 -55.026028 -59.566403
242845.546875 45.957864 -66.634136 -12.115486 2.445643 0.958960 -12.919053 3.236784 -55.027343 -59.566765
242845.546875 45.957864 -66.634136 -12.155614 2.445643 0.958960 -12.919053 3.236784 -55.027343 -59.566765
242845.546875 45.957864 -66.634136 -12.155614 2.445643 0.958960 -12.919053 3.236784 -55.027343 -59.566765
242845.562500 45.957865 -66.634138 -12.118821 2.637569 0.798640 -12.964527 3.236243 -55.026541 -59.566714
242845.562500 45.957865 -66.634138 -12.155614 2.637569 0.798640 -12.964527 3.236243 -55.026541 -59.566714
242845.578125 45.957867 -66.634139 -12.122159 2.831469 0.637782 -13.011416 3.239413 -55.027418 -59.566708
242845.578125 45.957867 -66.634139 -12.155614 2.831469 0.637782 -13.011416 3.239413 -55.027418 -59.566708
242845.593750 45.957869 -66.634141 -12.125492 3.022443 0.475535 -13.058601 3.244099 -55.027749 -59.566605
242845.593750 45.957869 -66.634141 -12.155614 3.022443 0.475535 -13.058601 3.244099 -55.027749 -59.566605
242845.593750 45.957869 -66.634141 -12.155614 3.022443 0.475535 -13.058601 3.244099 -55.027749 -59.566605
242845.609375 45.957870 -66.634142 -12.128811 3.213837 0.313895 -13.105616 3.240642 -55.026278 -59.568001
242845.609375 45.957870 -66.634142 -12.155614 3.213837 0.313895 -13.105616 3.240642 -55.026278 -59.568001
242845.625000 45.957872 -66.634144 -12.132129 3.405428 0.152927 -13.153026 3.237692 -55.025376 -59.570910
242845.625000 45.957872 -66.634144 -12.155614 3.405428 0.152927 -13.153026 3.237692 -55.025376 -59.570910
242845.640625 45.957873 -66.634145 -12.135449 3.596978 -0.009385 -13.200515 3.236609 -55.025653 -59.574201
242845.640625 45.957873 -66.634145 -12.155614 3.596978 -0.009385 -13.200515 3.236609 -55.025653 -59.574201
242845.640625 45.957873 -66.634145 -12.155614 3.596978 -0.009385 -13.200515 3.236609 -55.025653 -59.574201
242845.656250 45.957875 -66.634147 -12.138779 3.790312 -0.169024 -13.246978 3.233816 -55.026401 -59.578630
242845.656250 45.957875 -66.634147 -12.155614 3.790312 -0.169024 -13.246978 3.233816 -55.026401 -59.578630
242845.671875 45.957876 -66.634149 -12.142090 3.979674 -0.330551 -13.295124 3.236657 -55.025614 -59.579936
242845.671875 45.957876 -66.634149 -12.155614 3.979674 -0.330551 -13.295124 3.236657 -55.025614 -59.579936
242845.687500 45.957878 -66.634150 -12.145399 4.171637 -0.491732 -13.340750 3.232318 -55.027645 -59.580591
242845.687500 45.957878 -66.634150 -12.155614 4.171637 -0.491732 -13.340750 3.232318 -55.027645 -59.580591
242845.687500 45.957878 -66.634150 -12.155614 4.171637 -0.491732 -13.340750 3.232318 -55.027645 -59.580591
242845.703125 45.957879 -66.634152 -12.148704 4.359396 -0.654018 -13.386860 3.236345 -55.027471 -59.579511
242845.703125 45.957879 -66.634152 -12.155614 4.359396 -0.654018 -13.386860 3.236345 -55.027471 -59.579511
242845.718750 45.957881 -66.634154 -12.152015 4.552863 -0.814789 -13.433957 3.235784 -55.029165 -59.579116
242845.718750 45.957881 -66.634154 -12.155614 4.552863 -0.814789 -13.433957 3.235784 -55.029165 -59.579116
242845.734375 45.957883 -66.634156 -12.155347 4.744501 -0.977971 -13.483078 3.237873 -55.030576 -59.578795
242845.734375 45.957883 -66.634156 -12.155614 4.744501 -0.977971 -13.483078 3.237873 -55.030576 -59.578795
242845.734375 45.957883 -66.634156 -12.155614 4.744501 -0.977971 -13.483078 3.237873 -55.030576 -59.578795
242845.750000 45.957884 -66.634157 -12.158679 4.937816 -1.139747 -13.530769 3.240656 -55.031448 -59.578479
242845.750000 45.957884 -66.634157 -12.155614 4.937816 -1.139747 -13.530769 3.240656 -55.031448 -59.578479
242845.765625 45.957886 -66.634159 -12.162012 5.129608 -1.302137 -13.579105 3.239676 -55.031717 -59.577439
242845.765625 45.957886 -66.634159 -12.155614 5.129608 -1.302137 -13.579105 3.239676 -55.031717 -59.577439
242845.765625 45.957886 -66.634159 -12.155614 5.129608 -1.302137 -13.579105 3.239676 -55.031717 -59.577439
242845.781250 45.957887 -66.634161 -12.165342 5.321053 -1.464287 -13.623596 3.235063 -55.033263 -59.575520
242845.781250 45.957887 -66.634161 -12.155614 5.321053 -1.464287 -13.623596 3.235063 -55.033263 -59.575520
242845.796875 45.957889 -66.634163 -12.168687 5.515698 -1.626235 -13.673123 3.238413 -55.032008 -59.575442
242845.796875 45.957889 -66.634163 -12.155614 5.515698 -1.626235 -13.673123 3.238413 -55.032008 -59.575442
242845.812500 45.957891 -66.634165 -12.172030 5.707511 -1.787730 -13.718167 3.234839 -55.031304 -59.577160
242845.812500 45.957891 -66.634165 -12.155614 5.707511 -1.787730 -13.718167 3.234839 -55.031304 -59.577160
242845.812500 45.957891 -66.634165 -12.155614 5.707511 -1.787730 -13.718167 3.234839 -55.031304 -59.577160
242845.828125 45.957892 -66.634167 -12.175360 5.898889 -1.952664 -13.767948 3.237186 -55.030331 -59.576737
242845.828125 45.957892 -66.634167 -12.155614 5.898889 -1.952664 -13.767948 3.237186 -55.030331 -59.576737
242845.843750 45.957894 -66.634169 -12.178690 6.090815 -2.112251 -13.811198 3.230340 -55.028852 -59.577107
242845.843750 45.957894 -66.634169 -12.155614 6.090815 -2.112251 -13.811198 3.230340 -55.028852 -59.577107
242845.859375 45.957895 -66.634171 -12.182027 6.284577 -2.275187 -13.861977 3.234336 -55.027980 -59.577525
242845.859375 45.957895 -66.634171 -12.155614 6.284577 -2.275187 -13.861977 3.234336 -55.027980 -59.577525
242845.859375 45.957895 -66.634171 -12.155614 6.284577 -2.275187 -13.861977 3.234336 -55.027980 -59.577525
242845.875000 45.957897 -66.634173 -12.185374 6.479130 -2.436329 -13.910064 3.233081 -55.027175 -59.578994
242845.875000 45.957897 -66.634173 -12.155614 6.479130 -2.436329 -13.910064 3.233081 -55.027175 -59.578994
242845.890625 45.957899 -66.634175 -12.188709 6.669829 -2.598869 -13.956910 3.233210 -55.025592 -59.579410
242845.890625 45.957899 -66.634175 -12.155614 6.669829 -2.598869 -13.956910 3.233210 -55.025592 -59.579410
242845.906250 45.957900 -66.634177 -12.192039 6.863033 -2.759551 -14.003004 3.233660 -55.023697 -59.580836
242845.906250 45.957900 -66.634177 -12.155614 6.863033 -2.759551 -14.003004 3.233660 -55.023697 -59.580836
242845.906250 45.957900 -66.634177 -12.155614 6.863033 -2.759551 -14.003004 3.233660 -55.023697 -59.580836
242845.921875 45.957902 -66.634179 -12.195370 7.054376 -2.921088 -14.049936 3.232342 -55.022323 -59.581754
242845.921875 45.957902 -66.634179 -12.155614 7.054376 -2.921088 -14.049936 3.232342 -55.022323 -59.581754
242845.937500 45.957904 -66.634181 -12.198700 7.247521 -3.082198 -14.097015 3.233704 -55.021453 -59.583165
242845.937500 45.957904 -66.634181 -12.155614 7.247521 -3.082198 -14.097015 3.233704 -55.021453 -59.583165
242845.953125 45.957905 -66.634183 -12.202029 7.438553 -3.244282 -14.143999 3.234605 -55.020839 -59.583859
242845.953125 45.957905 -66.634183 -12.155614 7.438553 -3.244282 -14.143999 3.234605 -55.020839 -59.583859
242845.953125 45.957905 -66.634183 -12.155614 7.438553 -3.244282 -14.143999 3.234605 -55.020839 -59.583859
242845.968750 45.957907 -66.634185 -12.205347 7.629738 -3.405666 -14.190129 3.233494 -55.019938 -59.583882
242845.968750 45.957907 -66.634185 -12.155614 7.629738 -3.405666 -14.190129 3.233494 -55.019938 -59.583882
242845.984375 45.957909 -66.634188 -12.208673 7.822560 -3.566735 -14.237810 3.234267 -55.020155 -59.584517
242845.984375 45.957909 -66.634188 -12.155614 7.822560 -3.566735 -14.237810 3.234267 -55.020155 -59.584517
242846.000000 78.921128 3.405576 747508797738.802612 -281673129853.480957 -8104263727.606427 -692334052337.691162 26.755476 -nan 179.488654
242846.000000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.000000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.015625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.015625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.031250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.031250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.046875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.046875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.046875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.062500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.062500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.078125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.078125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.093750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.093750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.093750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.109375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.109375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.125000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.125000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.140625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.140625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.140625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.156250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.156250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.171875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.171875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.187500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.187500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.187500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.203125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.203125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.218750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.218750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.234375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.234375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.234375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.250000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.250000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.265625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.265625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.265625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.281250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.281250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.296875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.296875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.312500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.312500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.312500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.328125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.328125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.343750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.343750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.359375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.359375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.359375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.375000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.375000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.390625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.390625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.406250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.406250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.406250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.421875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.421875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.437500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.437500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.453125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.453125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.453125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.468750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.468750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.484375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.484375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.500000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.500000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.500000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.515625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.515625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.531250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.531250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.546875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.546875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.546875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.562500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.562500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.578125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.578125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.593750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.593750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.593750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.609375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.609375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.625000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.625000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.640625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.640625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.640625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.656250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.656250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.671875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.671875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.687500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.687500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.687500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.703125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.703125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.718750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.718750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.734375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.734375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.734375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.750000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.750000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.765625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.765625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.765625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.781250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.781250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.796875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.796875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.812500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.812500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.812500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.828125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.828125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.843750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.843750 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.859375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.859375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.859375 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.875000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.875000 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.890625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.890625 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.906250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.906250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.906250 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.921875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.921875 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.937500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.937500 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.953125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.953125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
242846.953125 -90.000000 0.000000 -nan -nan -nan -nan -nan nan -nan
